ddat-profession-capability-framework	ddat-profession-capability-framework-skill-type	ddat-profession-capability-framework-job-family	ddat-profession-capability-framework-role	ddat-profession-capability-framework-role-level	ddat-profession-capability-framework-skill	ddat-profession-capability-framework-level	start-date	end-date
200880.16	10	101	1005	1012.01		105		
200880.21	10	101	1005	1012.01	1074	101		
200880.21	10	101	1005	1012.01	1074	102		
200880.21	10	101	1005	1012.01	1074	103		
200880.21	10	101	1005	1012.01	1074	104		
200880.21	10	101	1005	1012.01	1074	105		
200880.26	10	101	1005	1012.01	1079	101		
200880.26	10	101	1005	1012.01	1079	102		
200880.26	10	101	1005	1012.01	1079	103		
200880.26	10	101	1005	1012.01	1079	104		
200880.26	10	101	1005	1012.01	1079	105		
200880.31	10	101	1005	1012.01	1082	101		
200880.31	10	101	1005	1012.01	1082	102		
200880.31	10	101	1005	1012.01	1082	103		
200880.31	10	101	1005	1012.01	1082	104		
200880.31	10	101	1005	1012.01	1082	105		
200880.36	10	101	1005	1012.01	1100	101		
200880.36	10	101	1005	1012.01	1100	102		
200880.36	10	101	1005	1012.01	1100	103		
200880.36	10	101	1005	1012.01	1100	104		
200880.36	10	101	1005	1012.01	1100	105		
200880.41	10	101	1005	1012.01	1136	101		
200880.41	10	101	1005	1012.01	1136	102		
200880.41	10	101	1005	1012.01	1136	103		
200880.41	10	101	1005	1012.01	1136	104		
200880.41	10	101	1005	1012.01	1136	105		
200880.66	11	101	1005	1012.01	1041	101		
200880.66	11	101	1005	1012.01	1041	102		
200880.66	11	101	1005	1012.01	1041	103		
200880.66	11	101	1005	1012.01	1041	104		
200880.66	11	101	1005	1012.01	1041	105		
200880.71	11	101	1005	1012.01	1053	101		
200880.71	11	101	1005	1012.01	1053	102		
200880.71	11	101	1005	1012.01	1053	103		
200880.71	11	101	1005	1012.01	1053	104		
200880.71	11	101	1005	1012.01	1053	105		
200880.76	11	101	1005	1012.01	1127	101		
200880.76	11	101	1005	1012.01	1127	102		
200880.76	11	101	1005	1012.01	1127	103		
200880.76	11	101	1005	1012.01	1127	104		
200880.76	11	101	1005	1012.01	1127	105		
200890.11	10	101	1005	1013.01	1002	101		
200890.11	10	101	1005	1013.01	1002	102		
200890.11	10	101	1005	1013.01	1002	103		
200890.11	10	101	1005	1013.01	1002	104		
200890.11	10	101	1005	1013.01	1002	105		
200890.16	10	101	1005	1013.01	1065	101		
200890.16	10	101	1005	1013.01	1065	102		
200890.16	10	101	1005	1013.01	1065	103		
200890.16	10	101	1005	1013.01	1065	104		
200890.16	10	101	1005	1013.01	1065	105		
200890.21	10	101	1005	1013.01	1074	101		
200890.21	10	101	1005	1013.01	1074	102		
200890.21	10	101	1005	1013.01	1074	103		
200890.21	10	101	1005	1013.01	1074	104		
200890.21	10	101	1005	1013.01	1074	105		
200890.26	10	101	1005	1013.01	1079	101		
200890.26	10	101	1005	1013.01	1079	102		
200890.26	10	101	1005	1013.01	1079	103		
200890.26	10	101	1005	1013.01	1079	104		
200890.26	10	101	1005	1013.01	1079	105		
200890.31	10	101	1005	1013.01	1082	101		
200890.31	10	101	1005	1013.01	1082	102		
200890.31	10	101	1005	1013.01	1082	103		
200890.31	10	101	1005	1013.01	1082	104		
200890.31	10	101	1005	1013.01	1082	105		
200890.36	10	101	1005	1013.01	1100	101		
200890.36	10	101	1005	1013.01	1100	102		
200890.36	10	101	1005	1013.01	1100	103		
200890.36	10	101	1005	1013.01	1100	104		
200890.36	10	101	1005	1013.01	1100	105		
200890.41	10	101	1005	1013.01	1136	101		
200890.41	10	101	1005	1013.01	1136	102		
200890.41	10	101	1005	1013.01	1136	103		
200890.41	10	101	1005	1013.01	1136	104		
200890.41	10	101	1005	1013.01	1136	105		
200890.66	11	101	1005	1013.01	1041	101		
200890.66	11	101	1005	1013.01	1041	102		
200890.66	11	101	1005	1013.01	1041	103		
200890.66	11	101	1005	1013.01	1041	104		
200890.66	11	101	1005	1013.01	1041	105		
200890.71	11	101	1005	1013.01	1053	101		
200890.71	11	101	1005	1013.01	1053	102		
200890.71	11	101	1005	1013.01	1053	103		
200890.71	11	101	1005	1013.01	1053	104		
200890.71	11	101	1005	1013.01	1053	105		
200890.76	11	101	1005	1013.01	1127	101		
200890.76	11	101	1005	1013.01	1127	102		
200890.76	11	101	1005	1013.01	1127	103		
200890.76	11	101	1005	1013.01	1127	104		
200890.76	11	101	1005	1013.01	1127	105		
200900.11	10	101	1005	1014.01	1002	101		
200900.11	10	101	1005	1014.01	1002	102		
200900.11	10	101	1005	1014.01	1002	103		
200900.11	10	101	1005	1014.01	1002	104		
200900.11	10	101	1005	1014.01	1002	105		
200900.16	10	101	1005	1014.01		101		
200900.16	10	101	1005	1014.01		102		
200900.16	10	101	1005	1014.01		103		
200900.16	10	101	1005	1014.01		104		
200900.16	10	101	1005	1014.01		105		
200900.21	10	101	1005	1014.01	1074	101		
200900.21	10	101	1005	1014.01	1074	102		
200900.21	10	101	1005	1014.01	1074	103		
200900.21	10	101	1005	1014.01	1074	104		
200900.21	10	101	1005	1014.01	1074	105		
200900.26	10	101	1005	1014.01	1079	101		
200900.26	10	101	1005	1014.01	1079	102		
200900.26	10	101	1005	1014.01	1079	103		
200900.26	10	101	1005	1014.01	1079	104		
200900.26	10	101	1005	1014.01	1079	105		
200900.31	10	101	1005	1014.01	1082	101		
200900.31	10	101	1005	1014.01	1082	102		
200900.31	10	101	1005	1014.01	1082	103		
200900.31	10	101	1005	1014.01	1082	104		
200900.31	10	101	1005	1014.01	1082	105		
200900.36	10	101	1005	1014.01	1100	101		
200900.36	10	101	1005	1014.01	1100	102		
200900.36	10	101	1005	1014.01	1100	103		
200900.36	10	101	1005	1014.01	1100	104		
200900.36	10	101	1005	1014.01	1100	105		
200900.41	10	101	1005	1014.01	1136	101		
200900.41	10	101	1005	1014.01	1136	102		
200900.41	10	101	1005	1014.01	1136	103		
200900.41	10	101	1005	1014.01	1136	104		
200900.41	10	101	1005	1014.01	1136	105		
200900.66	11	101	1005	1014.01	1041	101		
200900.66	11	101	1005	1014.01	1041	102		
200900.66	11	101	1005	1014.01	1041	103		
200900.66	11	101	1005	1014.01	1041	104		
200900.66	11	101	1005	1014.01	1041	105		
200900.71	11	101	1005	1014.01	1053	101		
200900.71	11	101	1005	1014.01	1053	102		
200900.71	11	101	1005	1014.01	1053	103		
200900.71	11	101	1005	1014.01	1053	104		
200900.71	11	101	1005	1014.01	1053	105		
200900.76	11	101	1005	1014.01	1127	101		
200900.76	11	101	1005	1014.01	1127	102		
200900.76	11	101	1005	1014.01	1127	103		
200900.76	11	101	1005	1014.01	1127	104		
200900.76	11	101	1005	1014.01	1127	105		
200910.11	10	101	1005	1015.01	1002	101		
200910.11	10	101	1005	1015.01	1002	102		
200910.11	10	101	1005	1015.01	1002	103		
200910.11	10	101	1005	1015.01	1002	104		
200910.11	10	101	1005	1015.01	1002	105		
200910.16	10	101	1005	1015.01		101		
200910.16	10	101	1005	1015.01		102		
200910.16	10	101	1005	1015.01		103		
200910.16	10	101	1005	1015.01		104		
200910.16	10	101	1005	1015.01		105		
200910.21	10	101	1005	1015.01	1074	101		
200910.21	10	101	1005	1015.01	1074	102		
200910.21	10	101	1005	1015.01	1074	103		
200910.21	10	101	1005	1015.01	1074	104		
200910.21	10	101	1005	1015.01	1074	105		
200910.26	10	101	1005	1015.01	1079	101		
200910.26	10	101	1005	1015.01	1079	102		
200910.26	10	101	1005	1015.01	1079	103		
200910.26	10	101	1005	1015.01	1079	104		
200910.26	10	101	1005	1015.01	1079	105		
200910.31	10	101	1005	1015.01	1082	101		
200910.31	10	101	1005	1015.01	1082	102		
200910.31	10	101	1005	1015.01	1082	103		
200910.31	10	101	1005	1015.01	1082	104		
200910.31	10	101	1005	1015.01	1082	105		
200910.36	10	101	1005	1015.01	1100	101		
200910.36	10	101	1005	1015.01	1100	102		
200910.36	10	101	1005	1015.01	1100	103		
200910.36	10	101	1005	1015.01	1100	104		
200910.36	10	101	1005	1015.01	1100	105		
242310.26	10	102	1012	1042.01	1095	101		
242310.26	10	102	1012	1042.01	1095	102		
242310.26	10	102	1012	1042.01	1095	103		
242310.26	10	102	1012	1042.01	1095	104		
242310.26	10	102	1012	1042.01	1095	105		
200910.41	10	101	1005	1015.01	1136	101		
200910.41	10	101	1005	1015.01	1136	102		
200910.41	10	101	1005	1015.01	1136	103		
200910.41	10	101	1005	1015.01	1136	104		
200910.41	10	101	1005	1015.01	1136	105		
200910.66	11	101	1005	1015.01	1041	101		
200910.66	11	101	1005	1015.01	1041	102		
200910.66	11	101	1005	1015.01	1041	103		
200910.66	11	101	1005	1015.01	1041	104		
200910.66	11	101	1005	1015.01	1041	105		
200910.71	11	101	1005	1015.01	1053	101		
200910.71	11	101	1005	1015.01	1053	102		
200910.71	11	101	1005	1015.01	1053	103		
200910.71	11	101	1005	1015.01	1053	104		
200910.71	11	101	1005	1015.01	1053	105		
200910.76	11	101	1005	1015.01	1127	101		
200910.76	11	101	1005	1015.01	1127	102		
200910.76	11	101	1005	1015.01	1127	103		
200910.76	11	101	1005	1015.01	1127	104		
200910.76	11	101	1005	1015.01	1127	105		
200920.11	10	101	1005	1016.01	1002	101		
200920.11	10	101	1005	1016.01	1002	102		
200920.11	10	101	1005	1016.01	1002	103		
200920.11	10	101	1005	1016.01	1002	104		
200920.11	10	101	1005	1016.01	1002	105		
200920.16	10	101	1005	1016.01		101		
200920.16	10	101	1005	1016.01		102		
200920.16	10	101	1005	1016.01		103		
200920.16	10	101	1005	1016.01		104		
200920.16	10	101	1005	1016.01		105		
200920.21	10	101	1005	1016.01	1074	101		
200920.21	10	101	1005	1016.01	1074	102		
200920.21	10	101	1005	1016.01	1074	103		
200920.21	10	101	1005	1016.01	1074	104		
200920.21	10	101	1005	1016.01	1074	105		
200920.26	10	101	1005	1016.01	1079	101		
200920.26	10	101	1005	1016.01	1079	102		
200920.26	10	101	1005	1016.01	1079	103		
200920.26	10	101	1005	1016.01	1079	104		
200920.26	10	101	1005	1016.01	1079	105		
200920.31	10	101	1005	1016.01	1082	101		
200920.31	10	101	1005	1016.01	1082	102		
200920.31	10	101	1005	1016.01	1082	103		
200920.31	10	101	1005	1016.01	1082	104		
200920.31	10	101	1005	1016.01	1082	105		
200920.36	10	101	1005	1016.01	1100	101		
200920.36	10	101	1005	1016.01	1100	102		
200920.36	10	101	1005	1016.01	1100	103		
200920.36	10	101	1005	1016.01	1100	104		
200920.36	10	101	1005	1016.01	1100	105		
200920.41	10	101	1005	1016.01	1136	101		
200920.41	10	101	1005	1016.01	1136	102		
200920.41	10	101	1005	1016.01	1136	103		
200920.41	10	101	1005	1016.01	1136	104		
200920.41	10	101	1005	1016.01	1136	105		
200920.66	11	101	1005	1016.01	1041	101		
200920.66	11	101	1005	1016.01	1041	102		
200920.66	11	101	1005	1016.01	1041	103		
200920.66	11	101	1005	1016.01	1041	104		
200920.66	11	101	1005	1016.01	1041	105		
200920.71	11	101	1005	1016.01	1053	101		
200920.71	11	101	1005	1016.01	1053	102		
200920.71	11	101	1005	1016.01	1053	103		
200920.71	11	101	1005	1016.01	1053	104		
200920.71	11	101	1005	1016.01	1053	105		
200920.76	11	101	1005	1016.01	1127	101		
200920.76	11	101	1005	1016.01	1127	102		
200920.76	11	101	1005	1016.01	1127	103		
200920.76	11	101	1005	1016.01	1127	104		
200920.76	11	101	1005	1016.01	1127	105		
240920.11	10	102	1006	1017.01	1008	101		
240920.11	10	102	1006	1017.01	1008	102		
240920.11	10	102	1006	1017.01	1008	103		
240920.11	10	102	1006	1017.01	1008	104		
240920.11	10	102	1006	1017.01	1008	105		
240920.16	10	102	1006	1017.01	1067	101		
240920.16	10	102	1006	1017.01	1067	102		
240920.16	10	102	1006	1017.01	1067	103		
240920.16	10	102	1006	1017.01	1067	104		
240920.16	10	102	1006	1017.01	1067	105		
240920.21	10	102	1006	1017.01	1124	101		
240920.21	10	102	1006	1017.01	1124	102		
240920.21	10	102	1006	1017.01	1124	103		
240920.21	10	102	1006	1017.01	1124	104		
240920.21	10	102	1006	1017.01	1124	105		
240920.26	10	102	1006	1017.01	1131	101		
240920.26	10	102	1006	1017.01	1131	102		
240920.26	10	102	1006	1017.01	1131	103		
240920.26	10	102	1006	1017.01	1131	104		
240920.26	10	102	1006	1017.01	1131	105		
240920.66	11	102	1006	1017.01	1055	101		
240920.66	11	102	1006	1017.01	1055	102		
240920.66	11	102	1006	1017.01	1055	103		
240920.66	11	102	1006	1017.01	1055	104		
240920.66	11	102	1006	1017.01	1055	105		
240920.71	11	102	1006	1017.01	1103	101		
240920.71	11	102	1006	1017.01	1103	102		
240920.71	11	102	1006	1017.01	1103	103		
240920.71	11	102	1006	1017.01	1103	104		
240920.71	11	102	1006	1017.01	1103	105		
240930.11	10	102	1006	1018.01	1008	101		
240930.11	10	102	1006	1018.01	1008	102		
240930.11	10	102	1006	1018.01	1008	103		
240930.11	10	102	1006	1018.01	1008	104		
240930.11	10	102	1006	1018.01	1008	105		
240930.16	10	102	1006	1018.01	1067	101		
240930.16	10	102	1006	1018.01	1067	102		
240930.16	10	102	1006	1018.01	1067	103		
240930.16	10	102	1006	1018.01	1067	104		
240930.16	10	102	1006	1018.01	1067	105		
240930.21	10	102	1006	1018.01	1124	101		
240930.21	10	102	1006	1018.01	1124	102		
240930.21	10	102	1006	1018.01	1124	103		
240930.21	10	102	1006	1018.01	1124	104		
240930.21	10	102	1006	1018.01	1124	105		
240930.26	10	102	1006	1018.01	1131	101		
240930.26	10	102	1006	1018.01	1131	102		
240930.26	10	102	1006	1018.01	1131	103		
240930.26	10	102	1006	1018.01	1131	104		
240930.26	10	102	1006	1018.01	1131	105		
240930.66	11	102	1006	1018.01	1055	101		
240930.66	11	102	1006	1018.01	1055	102		
240930.66	11	102	1006	1018.01	1055	103		
240930.66	11	102	1006	1018.01	1055	104		
240930.66	11	102	1006	1018.01	1055	105		
240930.71	11	102	1006	1018.01	1103	101		
240930.71	11	102	1006	1018.01	1103	102		
240930.71	11	102	1006	1018.01	1103	103		
240930.71	11	102	1006	1018.01	1103	104		
240930.71	11	102	1006	1018.01	1103	105		
240940.11	10	102	1006	1019.01	1008	101		
240940.11	10	102	1006	1019.01	1008	102		
240940.11	10	102	1006	1019.01	1008	103		
240940.11	10	102	1006	1019.01	1008	104		
240940.11	10	102	1006	1019.01	1008	105		
240940.16	10	102	1006	1019.01	1067	101		
240940.16	10	102	1006	1019.01	1067	102		
240940.16	10	102	1006	1019.01	1067	103		
240940.16	10	102	1006	1019.01	1067	104		
240940.16	10	102	1006	1019.01	1067	105		
240940.21	10	102	1006	1019.01	1124	101		
240940.21	10	102	1006	1019.01	1124	102		
240940.21	10	102	1006	1019.01	1124	103		
240940.21	10	102	1006	1019.01	1124	104		
240940.21	10	102	1006	1019.01	1124	105		
240940.26	10	102	1006	1019.01	1131	101		
240940.26	10	102	1006	1019.01	1131	102		
240940.26	10	102	1006	1019.01	1131	103		
240940.26	10	102	1006	1019.01	1131	104		
240940.26	10	102	1006	1019.01	1131	105		
240940.66	11	102	1006	1019.01	1055	101		
240940.66	11	102	1006	1019.01	1055	102		
240940.66	11	102	1006	1019.01	1055	103		
240940.66	11	102	1006	1019.01	1055	104		
240940.66	11	102	1006	1019.01	1055	105		
240940.71	11	102	1006	1019.01	1103	101		
240940.71	11	102	1006	1019.01	1103	102		
240940.71	11	102	1006	1019.01	1103	103		
240940.71	11	102	1006	1019.01	1103	104		
240940.71	11	102	1006	1019.01	1103	105		
240950.11	10	102	1006	1020.01	1008	101		
240950.11	10	102	1006	1020.01	1008	102		
240950.11	10	102	1006	1020.01	1008	103		
240950.11	10	102	1006	1020.01	1008	104		
240950.11	10	102	1006	1020.01	1008	105		
240950.16	10	102	1006	1020.01	1067	101		
240950.16	10	102	1006	1020.01	1067	102		
240950.16	10	102	1006	1020.01	1067	103		
240950.16	10	102	1006	1020.01	1067	104		
240950.16	10	102	1006	1020.01	1067	105		
240950.21	10	102	1006	1020.01	1124	101		
240950.21	10	102	1006	1020.01	1124	102		
240950.21	10	102	1006	1020.01	1124	103		
240950.21	10	102	1006	1020.01	1124	104		
240950.21	10	102	1006	1020.01	1124	105		
240950.26	10	102	1006	1020.01	1131	101		
240950.26	10	102	1006	1020.01	1131	102		
240950.26	10	102	1006	1020.01	1131	103		
240950.26	10	102	1006	1020.01	1131	104		
240950.26	10	102	1006	1020.01	1131	105		
240950.66	11	102	1006	1020.01	1055	101		
240950.66	11	102	1006	1020.01	1055	102		
240950.66	11	102	1006	1020.01	1055	103		
240950.66	11	102	1006	1020.01	1055	104		
240950.66	11	102	1006	1020.01	1055	105		
240950.71	11	102	1006	1020.01	1103	101		
240950.71	11	102	1006	1020.01	1103	102		
240950.71	11	102	1006	1020.01	1103	103		
240950.71	11	102	1006	1020.01	1103	104		
240950.71	11	102	1006	1020.01	1103	105		
240960.11	10	102	1006	1021.01	1008	101		
240960.11	10	102	1006	1021.01	1008	102		
240960.11	10	102	1006	1021.01	1008	103		
240960.11	10	102	1006	1021.01	1008	104		
240960.11	10	102	1006	1021.01	1008	105		
240960.16	10	102	1006	1021.01	1067	101		
240960.16	10	102	1006	1021.01	1067	102		
240960.16	10	102	1006	1021.01	1067	103		
240960.16	10	102	1006	1021.01	1067	104		
240960.16	10	102	1006	1021.01	1067	105		
240960.21	10	102	1006	1021.01	1124	101		
240960.21	10	102	1006	1021.01	1124	102		
240960.21	10	102	1006	1021.01	1124	103		
240960.21	10	102	1006	1021.01	1124	104		
240960.21	10	102	1006	1021.01	1124	105		
240960.26	10	102	1006	1021.01	1131	101		
240960.26	10	102	1006	1021.01	1131	102		
240960.26	10	102	1006	1021.01	1131	103		
240960.26	10	102	1006	1021.01	1131	104		
240960.26	10	102	1006	1021.01	1131	105		
240960.66	11	102	1006	1021.01	1055	101		
240960.66	11	102	1006	1021.01	1055	102		
240960.66	11	102	1006	1021.01	1055	103		
240960.66	11	102	1006	1021.01	1055	104		
240960.66	11	102	1006	1021.01	1055	105		
240960.71	11	102	1006	1021.01	1103	101		
240960.71	11	102	1006	1021.01	1103	102		
240960.71	11	102	1006	1021.01	1103	103		
240960.71	11	102	1006	1021.01	1103	104		
240960.71	11	102	1006	1021.01	1103	105		
241160.11	10	102	1007	1022.01		101		
241160.11	10	102	1007	1022.01		102		
241160.11	10	102	1007	1022.01		103		
241160.11	10	102	1007	1022.01		104		
241160.11	10	102	1007	1022.01		105		
241160.16	10	102	1008	1023.01	1010	101		
241160.16	10	102	1008	1023.01	1010	102		
241160.16	10	102	1008	1023.01	1010	103		
241160.16	10	102	1008	1023.01	1010	104		
241160.16	10	102	1008	1023.01	1010	105		
241160.21	10	102	1008	1023.01	1056	101		
241160.21	10	102	1008	1023.01	1056	102		
241160.21	10	102	1008	1023.01	1056	103		
241160.21	10	102	1008	1023.01	1056	104		
241160.21	10	102	1008	1023.01	1056	105		
241160.26	10	102	1008	1023.01	1063	101		
241160.26	10	102	1008	1023.01	1063	102		
241160.26	10	102	1008	1023.01	1063	103		
241160.26	10	102	1008	1023.01	1063	104		
241160.26	10	102	1008	1023.01	1063	105		
241160.31	10	102	1008	1023.01	1104	101		
241160.31	10	102	1008	1023.01	1104	102		
241160.31	10	102	1008	1023.01	1104	103		
241160.31	10	102	1008	1023.01	1104	104		
241160.31	10	102	1008	1023.01	1104	105		
241160.36	10	102	1008	1023.01	1105	101		
241160.36	10	102	1008	1023.01	1105	102		
241160.36	10	102	1008	1023.01	1105	103		
241160.36	10	102	1008	1023.01	1105	104		
241160.36	10	102	1008	1023.01	1105	105		
241160.41	10	102	1008	1023.01	1121	101		
241160.41	10	102	1008	1023.01	1121	102		
241160.41	10	102	1008	1023.01	1121	103		
241160.41	10	102	1008	1023.01	1121	104		
241160.41	10	102	1008	1023.01	1121	105		
241160.46	10	102	1008	1024.01	1010	101		
241160.46	10	102	1008	1024.01	1010	102		
241160.46	10	102	1008	1024.01	1010	103		
241160.46	10	102	1008	1024.01	1010	104		
241160.46	10	102	1008	1024.01	1010	105		
241160.51	10	102	1008	1024.01	1056	101		
241160.51	10	102	1008	1024.01	1056	102		
241160.51	10	102	1008	1024.01	1056	103		
241160.51	10	102	1008	1024.01	1056	104		
241160.51	10	102	1008	1024.01	1056	105		
241160.56	10	102	1008	1024.01	1063	101		
241160.56	10	102	1008	1024.01	1063	102		
241160.56	10	102	1008	1024.01	1063	103		
241160.56	10	102	1008	1024.01	1063	104		
241160.56	10	102	1008	1024.01	1063	105		
241160.61	10	102	1008	1024.01	1104	101		
241160.61	10	102	1008	1024.01	1104	102		
241160.61	10	102	1008	1024.01	1104	103		
241160.61	10	102	1008	1024.01	1104	104		
241160.61	10	102	1008	1024.01	1104	105		
241160.66	10	102	1008	1024.01	1105	101		
241160.66	10	102	1008	1024.01	1105	102		
241160.66	10	102	1008	1024.01	1105	103		
241160.66	10	102	1008	1024.01	1105	104		
241160.66	10	102	1008	1024.01	1105	105		
241160.71	10	102	1008	1024.01	1121	101		
241160.71	10	102	1008	1024.01	1121	102		
241160.71	10	102	1008	1024.01	1121	103		
241160.71	10	102	1008	1024.01	1121	104		
241160.71	10	102	1008	1024.01	1121	105		
241160.76	10	102	1008	1025.01	1010	101		
241160.76	10	102	1008	1025.01	1010	102		
241160.76	10	102	1008	1025.01	1010	103		
241160.76	10	102	1008	1025.01	1010	104		
241160.76	10	102	1008	1025.01	1010	105		
241160.81	10	102	1008	1025.01	1056	101		
241160.81	10	102	1008	1025.01	1056	102		
241160.81	10	102	1008	1025.01	1056	103		
241160.81	10	102	1008	1025.01	1056	104		
241160.81	10	102	1008	1025.01	1056	105		
241160.86	10	102	1008	1025.01	1063	101		
241160.86	10	102	1008	1025.01	1063	102		
241160.86	10	102	1008	1025.01	1063	103		
241160.86	10	102	1008	1025.01	1063	104		
241160.86	10	102	1008	1025.01	1063	105		
241160.91	10	102	1008	1025.01	1104	101		
241160.91	10	102	1008	1025.01	1104	102		
241160.91	10	102	1008	1025.01	1104	103		
241160.91	10	102	1008	1025.01	1104	104		
241160.91	10	102	1008	1025.01	1104	105		
241160.96	10	102	1008	1025.01	1105	101		
241160.96	10	102	1008	1025.01	1105	102		
241160.96	10	102	1008	1025.01	1105	103		
241160.96	10	102	1008	1025.01	1105	104		
241160.96	10	102	1008	1025.01	1105	105		
241161	10	102	1008	1025.01	1121	101		
241161	10	102	1008	1025.01	1121	102		
241161	10	102	1008	1025.01	1121	103		
